1032901;Edificio Eduardo Prates, Rua Brigadeiro Tobias, 356;Centro;8966;26
1032902;Palacio da Policia Civil, Rua Brigadeiro Tobias, 527;Centro;8966;26
1032903;Edificio Barao do Rio Branco, Rua Brigadeiro Tobias, 577;Centro;8966;26
1032905;Edificio Zarzur e Kogan, Rua Brigadeiro Tobias, 110/118;Centro;8966;26
1032970;CDD Se, Praca Pedro Lessa, s/n;Centro;8966;26
1033000;Avenida Casper Libero, lado par;Centro;8966;26
1033001;Avenida Casper Libero, lado impar;Centro;8966;26
1033010;Rua Washington Luis;Centro;8966;26
1033020;Rua Beneficencia Portuguesa;Centro;8966;26
1033030;Rua Coronel Batista da Luz;Centro;8966;26
1033040;Praca Alfredo Issa;Centro;8966;26
1033050;Viaduto Santa Ifigenia;Centro;8966;26
1033900;Edificio Santa Julia, Avenida Casper Libero, 58;Centro;8966;26
1033901;Condominio Edificio Julio Moreira, Avenida Casper Libero, 134;Centro;8966;26
1033902;Banco Panamericano S/A, Praca Alfredo Issa, 48 9§ Andar;Centro;8966;26
1033903;Edificio Conceicao, Avenida Casper Libero, 383;Centro;8966;26
1033904;Edificio Beneficencia, Rua Beneficencia Portuguesa, 24;Centro;8966;26
1033905;Edificio Obelisco, Rua Beneficencia Portuguesa, 44;Centro;8966;26
1033906;Edificio Cidade Luz, Rua Doutor Alfredo Issa, 48;Centro;8966;26
1033907;Inst Nac do Seg Social Reg Sao Paulo, Viaduto Santa Ifigenia, 266;Centro;8966;26
1034000;Rua Antonio de Godoi, lado par;Centro;8966;26
1034001;Rua Antonio de Godoi, lado impar;Centro;8966;26
1034010;Largo do Paissandu;Centro;8966;26
1034020;Rua Capitao Salomao;Centro;8966;26
1034030;Rua Abelardo Pinto;Centro;8966;26
1034900;Edificio Daniel Martins Ferreira, Largo do Paissandu, 51;Centro;8966;26
1034901;Edificio Jose Paulino Nogueira, Largo do Paissandu, 72;Centro;8966;26
1034903;Edificio Campanarios, Rua Antonio de Godoi, 122;Centro;8966;26
1034904;Condominio Edificio Maina, Rua do Seminario, 199;Centro;8966;26
1035000;Avenida Sao Joao, ate 649 - lado impar;Centro;8966;26
1035100;Avenida Sao Joao, de 651 a 1339 - lado impar;Republica;8966;26
1035901;Edificio Grandes Galerias, Avenida Sao Joao, 439;Centro;8966;26
1035902;Edificio Itaguare, Avenida Sao Joao, 1151;Centro;8966;26
1035903;Edificio Santa Branca, Avenida Sao Joao, 1333;Centro;8966;26
1035904;Galeria Olido, Avenida Sao Joao, 473;Centro;8966;26
1035905;Edificio Seguradora, Avenida Sao Joao, 313;Centro;8966;26
1035970;CDD Avenida Sao Joao, Avenida Sao Joao, 869;Centro;8966;26
1035971;AC Sampa, Avenida Sao Joao, 869;Republica;8966;26
1036000;Avenida Sao Joao, ate 648 - lado par;Centro;8966;26
1036100;Avenida Sao Joao, de 650 a 1340 - lado par;Republica;8966;26
1036900;Banco do Brasil S.A..., Avenida Sao Joao, 32;Centro;8966;26
